date,business,acn,status,type,state,week,count
2019-11-13,Rococo Group Pty Ltd,623 241 154,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-6,1
2019-12-11,Saveway Store Pty Ltd,149 194 329,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,TOP DUMPLINGS PTY LTD,619 079 328,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,FLS ENTERPRISES PTY LTD,609 602 771,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,FORKETERS PTY LTD,617 893 366,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,BGB West Melbourne Holdings Pty. Ltd.,612 541 705,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,Setiawan Enterprise Pty Ltd,149 769 095,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,K & T IMPORTS PTY LTD,159 536 526,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,Studfield Fruit Supply Pty Ltd,624 587 695,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,Concrete Construction Systems Pty Ltd,156 347 107,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,NDCS Solutions Pty Ltd,627 203 436,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,Evoke Blackburn Pty Ltd,168 558 030,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,HWL Developments Pty Ltd,137 113 663,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,HY-FORM STRUCTURES PTY LTD,628 094 342,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-12-11,CHOMPYHQ PTY LTD,159 044 194,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-2,1
2019-11-11,Hemroc Construction Pty Ltd,610 647 722,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-6,1
2019-11-11,Desi Darbar Australia Pty Ltd trading as Highway Dhaba,606 321 957,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-6,1
2019-11-11,WORKSTAR TECH (AUST) PTY LTD,619 867 613,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-6,1
2019-11-11,Domestic & Commercial Flooring Aust Pty Ltd,161 632 293,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-6,1
2019-11-11,POSITIVE E PLASTERING PTY. LTD.,605 227 889,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-6,1
2019-11-11,Melton Superbarn Pty Ltd,115 606 436,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-6,1
2019-11-11,Electrical and Trade Services Pty Ltd,613 367 007,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-6,1
2019-11-11,Allanclark Pty Ltd,154 205 286,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-6,1
2019-11-11,QBS DEVELOPMENT PTY LTD,167 296 924,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-6,1
2019-11-11,WALSH INDUSTRIAL SERVICES PTY LTD,627 016 433,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-6,1
2019-11-11,Acrocon Pty Ltd,137 236 769,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-6,1
2019-08-11,Moorabbin Cabinets (VIC) Pty Ltd,100 997 779,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-20,1
2019-08-11,M.S.Q Investment Group Pty Ltd (In Liquidation),164 996 972,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-20,1
2019-08-11,I.P.R. Enterprises Pty Ltd,158 149 252,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-20,1
2019-08-11,NOTLEM EMPLOYMENT PTY LTD,167 597 864,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-20,1
2019-08-11,BORDER B PTY LTD,166 860 975,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-20,1
2019-08-11,NEW TOUCH ENTERPRISES PTY. LTD.,146 059 663,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-20,1
2019-08-11,Green Coast Resources Pty Ltd,094 234 732,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-20,1
2019-08-11,WAJ Trans Pty Ltd,600 531 806,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-20,1
2019-08-11,2IC PTY LTD,155 802 225,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-20,1
2019-08-11,BENDIGO URBAN INVESTMENTS PTY LTD,116 632 627,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-20,1
2019-07-11,Superior Concrete Testing Pty Ltd,118 392 797,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-24,1
2019-07-11,Ranelagh Realty Pty Ltd,107 919 166,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-24,1
2019-07-11,ACT (VIC) TRUCK REPAIRS PTY. LTD.,155 516 822,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-24,1
2019-07-11,F. & D.M. COSTA PTY. LTD.,005 521 611,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-24,1
2019-07-11,ACN 153 835 431 PTY LTD,153 835 431,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-24,1
2019-07-11,Freedom Developers Pty Ltd,605 740 814,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-24,1
2019-06-11,"Sweet & Short (NSW) Pty Ltd trading as DONUT IN A BOX, DONUT JUDGE ME AND MR JO PECK",624 404 486,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-28,1
2019-06-11,Parker Manufactured Products Pty. Ltd.,607 875 687,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-28,1
2019-06-11,Greensfield Group Pty Ltd,161 603 685,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-28,1
2019-06-11,WG Group Pty Ltd trading as Asian Chef,610 145 214,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-28,1
2019-06-11,Okim Seafoods Pty Ltd,619 903 609,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-28,1
2019-05-11,Gumtree Interiors Pty Ltd,616 636 045,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-33,1
2019-05-11,SKYLINE PLASTER PTY LTD,615 080 496,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-33,1
2019-05-11,ALLRANGE STEEL PTY LTD,077 676 343,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-33,1
2019-05-11,"IN THE MATTER OF BEIJING CAPITAL AIRLINES CO., LTD. ARBN 610 481 975",610 481 975,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-33,1
2019-04-11,Active Crews Pty Ltd (In Liquidation),139 778 073,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-37,1
2019-04-11,Chi Sen Wong Pty. Ltd. (In Liquidation),611 024 376,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-37,1
2019-04-11,KENDARRA ELECTRICAL PTY LTD,160 981 457,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-37,1
2019-04-11,MONKEY BROTHERS VALET PTY LTD,166 749 597,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-37,1
2019-04-11,Elite Manufacturing Pty Ltd,161 303 279,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-37,1
2019-04-11,Probuild Property Developments Pty Ltd,144 553 417,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-37,1
2019-04-11,HYDRA LIGHT INTERNATIONAL LTD,168 963 960,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-37,1
2019-04-11,Beyerscorp Pty. Ltd.,160 575 744,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-37,1
2019-04-11,HEWCON PTY LTD,070 289 011,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-37,1
2019-01-11,FRANKLIN LANDSCAPE & DESIGN PTY LTD,131 539 458,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,2,1
2019-01-11,QUBA Builders Pty Ltd,616 861 626,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,2,1
2019-01-11,LSJ GROUP PTY. LTD.,610 185 996,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,2,1
2019-01-11,CARRUM PENINSULA PTY LTD,160 239 305,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,2,1
2019-01-11,Kendarra Electrical Pty Ltd (In Liquidation),160 981 457,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,2,1
2019-01-11,ALIED SECURITY SOLUTIONS PTY LTD,152 465 980,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,2,1
2019-01-11,Shamrock Reinforcement Services Pty Ltd,610 172 597,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,2,1
2019-01-11,Century Way Kitchen Pty Ltd,624 696 493,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,2,1
2019-01-11,Rococo Group Pty Ltd,623 241 154,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,2,1
2019-01-11,ESTABLISHMENT 5 DEVELOPMENTS PTY LTD,154 426 614,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,2,1
2019-01-11,Astro Network Pty Ltd,164 491 132,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,2,1
2019-01-11,Highway to Heaven Pty Ltd,619 198 042,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,2,1
2019-10-31,No.8 R.E. Group Pty Ltd,145 034 251,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-8,1
2019-10-31,Homeland Furniture Pty Ltd,137 805 157,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-8,1
2019-10-31,Blom Holdings Pty Ltd as trustee for the Blom Family Trust trading as Formerly trading as CheckStar and Ozstaff Studentworx,101 687 656,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-8,1
2019-10-31,Gilbert Civil Solutions Pty Ltd,614 828 036,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-8,1
2019-10-31,Lau and Order Pty Ltd,618 744 906,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-8,1
2019-10-31,Prance International Pty Ltd,601 612 435,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-31,Hova Trading Pty Ltd,603 335 771,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-30,Melton Superbarn Pty Ltd,115 606 436,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-30,MURRAY COLLEGE OF HEALTH EDUCATION PTY. LTD.,109 713 288,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-8,1
2019-10-30,Stoneville Australia Pty Ltd,623 692 375,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-30,AXIS CONSULTANTS PTY LTD,006 804 708,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-29,Macxsec Solutions Pty Ltd,144 043 121,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-8,1
2019-10-29,Zhou Yang Pty Ltd,618 622 487,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-8,1
2019-10-29,Solar Station Alpha Pty Ltd,141 300 094,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-8,1
2019-10-29,FOXHAT PTY LTD,074 325 527,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-29,NATIONAL ART MATERIALS PTY. LIMITED,006 716 070,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-29,ALLGAS PLUMBING & HEATING PTY LTD,106 114 827,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-29,Parker Manufactured Products Pty Ltd trading as Parker Manufactured Products Pty Ltd,607 875 687,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-29,VIC SOLAR TECHNOLOGIES PTY LTD,160 835 941,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-28,Showerline (Aust) Pty Ltd,074 117 098,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-8,1
2019-10-28,NO.8 R.E. Group Pty Ltd,145 034 251,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-28,J & K Neilsen Investments Pty Ltd,141 930 109,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-8,1
2019-10-28,All Around Demolition & Abestos Removals Pty. Ltd,147 319 775,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-28,Crema Espresso Properties Pty Ltd,613 973 747,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-28,Way To Go Refrigerated Couriers Pty Ltd,136 843 171,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-28,Hemroc Construction Pty Ltd,610 647 722,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-28,BANRIAR REAL ESTATE AGENCY PTY. LTD.,150 392 297,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-28,M.S.Q INVESTMENT GROUP PTY LTD,164 996 972,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-28,DENTEQUIP (AUST) PTY. LTD,135 474 243,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-28,PULSE IM PTY. LTD.,150 877 795,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-8,1
2019-10-28,KKN & Co Pty Ltd (ATF the HUA NG FAMILY TRUST) trading as Fresh Nails & Footspa,137 752 311,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-8,1
2019-10-25,Cosmopolitan Foods Pty. Ltd.,106 223 670,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-9,1
2019-10-25,Perfect Company Pty Ltd,140 336 536,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-9,1
2019-10-25,Strategic One Pty Ltd,152 533 876,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-9,1
2019-10-25,ENVIROFLEX PTY LTD,092 931 676,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-25,ANGELO GROUP PTY LTD,149 655 863,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-25,B.E.L. Shoes Pty Ltd,114 285 719,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-9,1
2019-10-25,FREEDOM DEVELOPERS PTY LTD,605 740 814,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-25,CLARKE FOODSERVICE PTY LIMITED,165 984 958,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-25,ONEOX PTY LTD,169 419 185,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-25,TUNG ANH PTY LTD,159 325 354,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-25,GREENSFIELD GROUP PTY LTD,161 603 685,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-25,ABSTRACT PROJECTS PTY LTD,161 271 370,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-25,DILCARA CONSTRUCTION PTY LTD,131 664 947,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-25,T Fabrications Pty Ltd,116 833 580,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-24,Giltrap Ent Pty Ltd,162 125 840,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-9,1
2019-10-24,People Mover and Cars Rental Pty Ltd,625 036 606,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-9,1
2019-10-24,Access Energy Australia Pty Ltd,166 431 081,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-9,1
2019-10-24,T & J Construction (TAS) Pty Ltd,623 264 960,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-24,Fratelli Zanetti Pty Ltd,152 617 313,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-24,Melcorp Distributor Pty Ltd,120 941 193,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-24,Heavy Earth Machinery Parts Pty Ltd in its own right and ATF Hetherington Family Trust,128 178 227,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-9,1
2019-10-24,Murrumbidgee Rural Traders Pty Ltd,134 948 404,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-23,LIFESTYLE BENEFITS AUSTRALIA PTY LTD,603 996 461,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-9,1
2019-10-23,sezer pty ltd trading as auswide prestige,619 771 121,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-23,STREETBALL MADNESS (EVENTS) PTY LTD,621 758 549,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-9,1
2019-10-23,Lakenest Australia Pty Ltd,602 206 477,In Liquidation,"NOTICE OF WINDING UP ORDER AND APPOINTMENT AS LIQUIDATOR/PROVISIONAL LIQUIDATOR
Subsection 465A(2)
Regulation 5.4.01B",Victoria,-9,1
2019-10-23,WG GROUP PTY LTD,610 145 214,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-23,Tsing Technology Holdings Pty Ltd,633 526 235,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
2019-10-22,ACN 153 835 431 Pty Ltd,153 835 431,Registered,"NOTICE OF APPLICATION FOR WINDING UP ORDER
Paragraph 465A(1)(c)",Victoria,-9,1
